comment_id,Post_ID,commenter,text
18094934372091585,DWGc_DrGmla,C0769,"Education is the name of marine conservation, and hopefully your talk today will plant the seed for eight out of ten of them and reduction of waste ending up in our oceans will be reduced significantly. 🩷🦭"
17910441888350714,DWGc_DrGmla,C0180,👏❤️
17922533379269273,DWGc_DrGmla,C1033,🦭♥️🥰
18052054850376507,DR4b_cPjF6A,C0249,Do you ship to Australia?
17868496587500315,DR4b_cPjF6A,C0489,Live*
18088784779784829,DR4b_cPjF6A,C0489,Wish I had a hoody! We love in our EHRA tshirts ❤️❤️🙌🙌
18094277687135335,DXUv-0KjLn4,C0535,😊
18127645939586458,DXUv-0KjLn4,C0633,👏👏👏👏👏😍😍😍😍
18057914504478096,DXUv-0KjLn4,C0616,😍
17879610546328176,DQuKrLZDCfh,C0833,Beautiful please give him food ❤️😍
17945833665063122,DQuKrLZDCfh,C0893,Looks a lot better!!
18047747126494882,DTu6OvXDGvb,C1263,❤️👏
18066429794228378,DT5BcGpDCOg,C0310,👏
18578655472056380,DWaZbb-D-L5,C0870,❤️❤️❤️
18081197300374487,DWaZbb-D-L5,C0459,Little heroes 😍😍😍😍
18104013509501114,DWaZbb-D-L5,C0011,❤️❤️❤️
18200753575336984,DWaZbb-D-L5,C0917,KANGAL💫🤍
18097270081975730,DWaZbb-D-L5,C0791,
18315188839249813,DVZeWt7AodX,C0284,We love Marlice and Maaike 💪😍
18046435907518795,DWcGfdLjB95,C0890,🤓 beautiful! 👏
17909865108366356,DWzDJHOkk7W,C1231,Well done Elifas Nashini!!!
18086471756590498,DWzDJHOkk7W,C0238,👏👏👏🔥😍
18067540658658973,DWzDJHOkk7W,C0211,👏👏
18419060575133343,DWzDJHOkk7W,C1096,❤️❤️❤️
17869069515605145,DWzDJHOkk7W,C0687,Proud to have been a part of the start of this process 🫶🏽 well done cheetah team ❤️
18173825983398288,DWzDJHOkk7W,C0860,You all are heros! Thank you for what you do .
17873527065584407,DWzDJHOkk7W,C0736,👏🏽👏🏽
18575440945014775,DWzDJHOkk7W,C1079,👏👏
17972349009008938,DWzDJHOkk7W,C0011,❤️❤️❤️
18106816300872593,DSWvw0ojpo2,C1169,That curiosity.. love it 🤙
18321546394251110,DV84SaljvmX,C1111,🙌❤️
18099612562824746,DV84SaljvmX,C1190,😇 😇 😇 😇
18088338376952444,DV84SaljvmX,C0103,Love Afri-CAT FOUNDATION
18256475128294620,DV84SaljvmX,C1178,Such gentle looking creatures- so sad they are cruelly trafficked 😢
18110283442717428,DSAKbvCjEN5,C0208,👏👏👏 Super deserved!! Well done guys!!
18204185116316888,DSAKbvCjEN5,C0367,Congrats
18104318320673768,DSAKbvCjEN5,C1066,👏👏
17944863393082429,DSAKbvCjEN5,C0647,👏😍
18082266368157415,DSAKbvCjEN5,C1064,👏
17858826120484798,DRCT53DAXcY,C0259,Yay. This is wonderful news!
18065646131428039,DRwohMGDDYj,C1216,Can’t wait !! ❤️🔥
17864886114529768,DRwohMGDDYj,C0373,Send me this Post
17845747041617892,DRwohMGDDYj,C1118,Most amazing time of my live. Thank you @C0187 and @M0014 for this experience
18204499108337969,DXwKK3PCoiw,C0939,Congratulations @M0044
17954836823960308,DXwKK3PCoiw,C0849,Congratulations @M0003 👏
17882602857523895,DW3daffjCif,C0483,Take me back…💗 I was lying awake last night wishing I was in my little mosi tent under the stars ✨
18369407146203547,DW3daffjCif,C0379,@M0025
18097168529279414,DW3daffjCif,C0165,I want to be back there!! I miss the desert
18037432631584765,DW3daffjCif,C1118,Best time of my life #geckoontherocks
18098510567087456,DW3daffjCif,C0187,❤️❤️❤️
18434362321139651,DW3daffjCif,C0871,😍😍😍
18141483910395628,DQoS5CdDHLo,C0140,My ouma❤️😍
18046106441433756,DQoS5CdDHLo,C0181,😍😍😍😍
18075109403258116,DR39HtJgmv4,C0601,Great! 😍👏
18070655513579127,DR39HtJgmv4,C1221,👏👏🤩👍
17977760216790661,DRzSbhZDEfq,C0192,👏👏😍😍🔥🔥❤️❤️
18304452052264794,DRzSbhZDEfq,C1212,great 👏🐘🐘🐘
18134846671481259,DQ6Ud-djNHm,C0871,😍😍😍
17908270263123683,DQ6Ud-djNHm,C0617,❤️❤️❤️
17948477031175638,DVsocbBDE-3,C1189,❤️❤️❤️❤️❤️ You guys are constant and consistent in your aid to the seals xx thank you !
18582482299034233,DVsocbBDE-3,C0923,❤️❤️❤️❤️👏👏👏👏
17922260133290638,DVsocbBDE-3,C0004,You guys are awesome 👌🏽 👏🏽 👍🏽
18225173767311050,DVsocbBDE-3,C0138,Who spots these animals out ? Show us how you locate them .
18124961068598180,DVsocbBDE-3,C1186,🩵💪🏻
18073010861542167,DVsocbBDE-3,C0645,"У меня стойкое чувство, что этих ребят животные скоро перестанут бояться)"
18146845246467197,DVsocbBDE-3,C0683,Thank you
18215867353319150,DVsocbBDE-3,C0955,👏👏😍❤️
18089930056926618,DVsocbBDE-3,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
18306835195285007,DVsocbBDE-3,C0726,Grazie😍
18070531487257347,DVsocbBDE-3,C0685,❤
17913007764161510,DVsocbBDE-3,C1078,Gracias gracias gracias 🙌
17993894261930274,DVsocbBDE-3,C0213,"What champions, wow, how can you see and find the thread that is so thin? It's a textile thread that tore all his skin and it hurt so much."
17975107832844416,DVsocbBDE-3,C0527,🔥🔥🔥🔥👏👏👏👏
18260625226289610,DVsocbBDE-3,C0916,👏👏👏👏👏👏👏👏👏👏👏👏👏👏
18102233680795490,DS9vxx7jGRU,C0310,❤️❤️
18082146250919862,DS9vxx7jGRU,C0067,"Dear EHRA team ALL the very best for all of you. May you stay healthy and may your wishes for 2026 come true.
Please never stop to take care of our precious elephants and may we look forward to more healthy babies 😍😍"
18030376676607974,DVGseIDDyuy,C0321,❤️
18093961558762796,DTw-cDsjg1M,C0826,❤️❤️❤️❤️❤️😍😍😍😍😍
18158888056415410,DTw-cDsjg1M,C1221,😍😍😍👏
17846132652678247,DVWk_muDRUJ,C0890,❤️
18138379207495835,DVWk_muDRUJ,C0496,Geniet die program Baie dki
17865934797500154,DRM2T3YjOAm,C0232,"It’s a natural SPF and insect repellent, and it helps them to thermoregulate! ☀️🐘"
18088049860791359,DR2Pq0aDO16,C0225,Such a wonderful place to be. Miss it much.
17990808702004923,DVqBtGKjNAj,C0781,🔥🔥🔥🔥👏👏👏👏👏💪🏻💪🏻💪🏻💪🏻💪🏻👍🏻👍🏻👍🏻👍🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👏👏👏👏
18229025173311593,DVqBtGKjNAj,C0386,You're the Superhero's The Avengers needed against Thanos! ❤️
18075530942651609,DVqBtGKjNAj,C0386,❤️👏
18172795156410178,DVqBtGKjNAj,C0408,👏👏👏🙏🏼🙏🏼🙏🏼❤️❤️❤️
17888081892509677,DVqBtGKjNAj,C1098,Thank you from which country you upload these videos and this is watching your videos from India like and comment
18326817715270401,DVqBtGKjNAj,C1045,😍😍😍😍😍😍😍👏👏👏👏👏👏
18161766679431829,DVqBtGKjNAj,C0572,👏👏👏👏 gracias
17945942735999599,DVqBtGKjNAj,C1109,👏🔥❤️
18013587836845315,DVqBtGKjNAj,C0923,👏👏👏👏❤️❤️❤️❤️
18044144234765071,DVqBtGKjNAj,C0401,Thank goodness. That looked pretty bad.  You saved another life. 🙏👍🏻🩷🩷🩷🩷🩷
18090254618239545,DVqBtGKjNAj,C0609,❤️
18070929437661056,DVqBtGKjNAj,C1186,🩵💪🏻
17955771735113205,DVqBtGKjNAj,C0292,They know you help them
18089394449238312,DVqBtGKjNAj,C1128,❤️❤️❤️❤️❤️❤️
18112751266779467,DVqBtGKjNAj,C1205,Where have you thrown the fishing line or all the other staff you cut off from this angels?
17888072820305128,DUUz0iRDln7,C0826,❤️❤️❤️❤️❤️❤️😍😍😍😍😍
18105684415790512,DUUz0iRDln7,C1221,👏😍
18106492252808585,DVLlSpkFEpk,C0372,@M0042 do you recognise your old hideaway 😍??
17988970076931676,DVLlSpkFEpk,C0938,What an upgrade….wow 😍
18066104045183512,DR1YTLCDIz2,C0648,Wish there’d been 1985 at least since ‘84 at latest in Iran
17979515081786656,DR1YTLCDIz2,C0826,❤️❤️❤️❤️❤️😍😍😍😍😍
18063706712399265,DR1YTLCDIz2,C0220,I love them ❣️❣️❣️😍
18096097669676321,DR1YTLCDIz2,C1221,👏👏😍
18357042514213088,DV8cRb7k5JC,C1116,❤️❤️❤️
18037243229603493,DV8cRb7k5JC,C0294,❤️❤️❤️❤️❤️
17891045247355826,DV8cRb7k5JC,C1098,good work
18007714556885343,DV8cRb7k5JC,C0143,👏🔥🙌
17987171459975474,DV8cRb7k5JC,C0378,😂😂😂😂
18090304574186639,DV8cRb7k5JC,C0117,😂😂😂
18047588735529087,DV8cRb7k5JC,C0572,"Pequeño, gracias 😊😊👏👏"
17959093218092787,DV8cRb7k5JC,C1146,I love what you do!!! 💚
17909010159384030,DV8cRb7k5JC,C0401,Thank you for what you do!!!💕🩷
17883806229507914,DV8cRb7k5JC,C1256,"Как крепко спят 😂 Прям как я)
Спасибо за спасение малыша🙏🏼♥️"
18107981269700165,DV8cRb7k5JC,C1237,While your removing the human garbage 🗑️ from this wonderful 🦭 seal he senses your helping. Thanks
17948348468979630,DV8cRb7k5JC,C0385,I love the way you talk to them it’s so funny and cute
18213638893321287,DV8cRb7k5JC,C1208,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
18351247372234612,DV8cRb7k5JC,C0106,😢😢👏👏
17903707317394993,DV8cRb7k5JC,C0832,Omg the sleeping one 😅😅
17875014597448894,DRhQzupjAyP,C0833,Beautiful please give him food ❤️
18086962039976948,DRhQzupjAyP,C0310,❤️❤️❤️
18068890949426044,DTSgXWbDah5,C0628,So cool! Do they also maybe eat the melons for hydration?
18101532529877005,DTSgXWbDah5,C0350,Wow
17934034578131207,DRRgrmyjLcD,C0087,Great power for nature conservation! ❤️🐘 🌍
18082882028279487,DRRgrmyjLcD,C0845,🐘🩶
18108990442982331,DW1FxNZDbnS,C0655,Спасибо Вам Добрые Люди
17940168798084274,DW1FxNZDbnS,C0083,👏👏👏
18597201424051706,DW1FxNZDbnS,C0630,“You bite this and we’re still friends.” I love love love tgat
17955905258981478,DW1FxNZDbnS,C0178,You bite ‘‘tis then we stay friends 😂😂❤️❤️
18410247193145300,DW1FxNZDbnS,C0692,✨🤲💛✨
18077951486306715,DW1FxNZDbnS,C0662,❤️❤️❤️❤️
18082428176645596,DW1FxNZDbnS,C0416,👏👏👏👏
17861183364648904,DW1FxNZDbnS,C1010,👏👏👏👏👏👏
18124897717655339,DW1FxNZDbnS,C1053,❤️
17937897993075329,DW1FxNZDbnS,C0566,👏👏👏👏👏👏
18009866084916838,DW1FxNZDbnS,C0583,Plastic scourge of God's Earth...
17969396976076106,DW1FxNZDbnS,C0857,Awww thank u for helping that sweet soul…
17945166675213241,DW1FxNZDbnS,C0605,😢❤️
18130593874566242,DW1FxNZDbnS,C0365,🙏🏼♥️
18124380970676877,DW1FxNZDbnS,C0675,🙏🏼gracias por tantos 🦭🦭🦭🦭🦭🌎 bendiciones para todos los que salvan vidas ❤️
18138001456459041,DQ_nfCKDKZ8,C0929,💯
18086977429791672,DQ_nfCKDKZ8,C0310,👏
17897075031430542,DW4bUExGWiB,C0321,❤️
18071294279363378,DRh9fYtF7oD,C0437,"Thank you so much for what you are doing, Keep up the good work👏"
18105327034628904,DRh9fYtF7oD,C0945,❤️🦒🦒🦒need freedom and protection from people.
17843938209620530,DRh9fYtF7oD,C0304,How can we help? Or make changes?!
17855482491522908,DRh9fYtF7oD,C1031,❤️🦒🦒🦒🦒🦒❤️❤️❤️❤️🍩
17967805232993045,DRh9fYtF7oD,C0310,❤️
17934758553217135,DWGve9tjlkE,C1219,👏👏👏😍
18086290097368298,DWGve9tjlkE,C0061,You need the Indonesian rubbish clearing crew to help with your dock side ! I’ve seen them on Insta - they are cool too
18080801366374361,DWGve9tjlkE,C0993,❤️❤️👏👏❤️
18132841834543007,DWGve9tjlkE,C0899,😍😍😍
18003656492726305,DWGve9tjlkE,C0671,❤️❤️
18567568108045162,DWGve9tjlkE,C1005,🙌❤️🙌
18097594043049408,DWGve9tjlkE,C0335,😂😍😍
18110388310750596,DWGve9tjlkE,C0064,👏👏👏
18097319161978187,DWGve9tjlkE,C0866,👏👏👏🔥🔥😍😍
17902854048397014,DWGve9tjlkE,C0987,Well done!
18104300320914651,DWGve9tjlkE,C0119,Que grande mis amigos! 👏🔥
18095103590032209,DWGve9tjlkE,C0119,
18176045263385200,DWGve9tjlkE,C0568,Anyone else hear him say thank you?
18003023981904934,DWGve9tjlkE,C1235,❤️
17968397831881724,DWGve9tjlkE,C0740,Sneaky
18116853277825091,DWEKr45jLWk,C0176,Me encanta que le hables a los cachorros. Es fascinante escucharte con la ternura que tratas a las crías. Eres fabuloso Antoine!
18161131267444056,DWEKr45jLWk,C0386,Can't believe you can run with the obvious size of balls you are all packin! ❤️
18078896108419752,DWEKr45jLWk,C1087,👏👏👏
18402588280198720,DWEKr45jLWk,C0899,❤️❤️❤️
17877606696545771,DWEKr45jLWk,C1107,❤️
17996265275755657,DWEKr45jLWk,C0463,I love Tony baby talking to them❤️
17991942566941352,DWEKr45jLWk,C0976,👏👏👏👏❤
18171761299395249,DWEKr45jLWk,C0658,"If I had the opportunity, I would love to help the seals too🙏"
17988359078958143,DWEKr45jLWk,C0323,the puppys never get old👏❤️. great save team!!!
18110059897688396,DWEKr45jLWk,C1185,Menuda vista tenéis!
18405562504180230,DWEKr45jLWk,C0470,Heroes ❤️
18063714008678656,DWEKr45jLWk,C0235,Great work! ❤️
18141435397496623,DWEKr45jLWk,C0975,
18320090377269671,DWEKr45jLWk,C0680,I don’t see him. Where? That would definitely be me. I am in awe of your ability to spot them in the crowd.
18095232767318889,DWEKr45jLWk,C1138,👏👏👏❤️
17935024077239298,DWOcsnUDIpz,C0996,Son unos héroes sin capa devuelven la vida  Para ellos gracias por existir !!❤️🙌
18099502564811498,DWOcsnUDIpz,C0730,May you always be blessed for helping the most innocent amongst us 💕🙏 🦭🥹🥹
17956915407130164,DWOcsnUDIpz,C0899,👏👏
18080412815086440,DWOcsnUDIpz,C0172,"They only need a small tweak... Sewing a couple of small plastic inserts near the tip. This would prevent bites through the net. Also, more than only two zips on each side for easier access"
17847907830675283,DWOcsnUDIpz,C1185,🩵🩵🩵
18459727282103701,DWOcsnUDIpz,C0074,They look big enough to net a person. 😉😄
18072382430231152,DWOcsnUDIpz,C1082,Novos materiais modernos  de trabalho para ajudar ainda mais aqueles fofinhos machucados 🥹🦭🦭🦭🦭🦭🦭🙌🙌❤️👏👏
17980914429001092,DWOcsnUDIpz,C1126,2 months being held up in customs? Why so Long? 🫪
18054048035491721,DWOcsnUDIpz,C0485,👏👏👏👏👍👍
17879577966405940,DWOcsnUDIpz,C0453,Cool
18097473682958522,DWOcsnUDIpz,C0453,I'm sure if you have an old net we could have them made here in Capetown...with some modifications.
18044133188746144,DWOcsnUDIpz,C1005,Can't wait to see how they go. Whatever it takes to make your job easier.🙌❤️🙌
18098113706004014,DWOcsnUDIpz,C0093,"If you're interested in knowing how to replace each individual tooth on a zipper, let me know. I'll send ya couple of DIY videos, guys. 😊"
18085170716350660,DWOcsnUDIpz,C1006,Looking forward to seeing how these new nets will work!
17881231872487251,DWOcsnUDIpz,C0341,😮 Wonderful ❤️. Thanks for sharing. So happy to see people save animals.
18139691818526495,DWgLGvxDPxZ,C0326,👏🔥
18093467030582234,DWgLGvxDPxZ,C0882,God Bless You ❤️🩷🧡💛
18133307626605997,DWgLGvxDPxZ,C0941,"Loving the work you guys are doing, makes me proud that people are so much kinder than the likes of Trump and his band of narcissists ❤️"
18097695766897796,DWgLGvxDPxZ,C1105,"Thank you, and God bless you. You’re all heroes. ❤️🙏🏼🙏🏼"
17892479448535958,DWgLGvxDPxZ,C0830,This is just awful to see so many animals suffering like that because of us! Wondering how much time Mother Earth will allow us to desecrate her! 😢😢😢 Thank you for your help and kindness!! ❤️❤️👏👏👏👏
17886248949399098,DWgLGvxDPxZ,C0006,Doesn’t the wounds have to be cleaned and healed before going back into the wild or is this not an issue? I was wondering about infection
18129137959610254,DWgLGvxDPxZ,C0651,😢👏🔥🙌❤️❤️❤️
18139178011540956,DWgLGvxDPxZ,C0637,That catch was perfect
17874998511669961,DWgLGvxDPxZ,C1129,👏❤️
18153850108468679,DWgLGvxDPxZ,C1062,🙌🙌
18079557656424607,DWgLGvxDPxZ,C0696,😢😢😢
18330205000252733,DWgLGvxDPxZ,C1046,GOD BLESS YOU
18074513018276251,DWgLGvxDPxZ,C0043,🔥👏👏🔥
18046189988546318,DWgLGvxDPxZ,C1007,😭😭😭. Thank you so much for what you do!! Will he/she be OK?  Are the chances good that he will heal?🥺
18111110303496513,DWgLGvxDPxZ,C0668,😢😢😢😢poor baby ❤️
17874555318617011,DWL5GC_FZ3M,C0794,I am so thankful for u guys
17937067446258798,DWL5GC_FZ3M,C1116,❤️
18123868768660018,DWL5GC_FZ3M,C0781,😮‍💨😮‍💨😮‍💨😮‍💨🙏🏻🙏🏻🙏🏻🙏🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻👌🏻👌🏻👌🏻👌🏻👌🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👏👏👏👏
18535041805078770,DWL5GC_FZ3M,C0243,OMG they us horrific !!! Makes me so mad that these beautiful creatures have to suffer because of MAN 😡  Thank God for you guys ❤️
18095670767517633,DWL5GC_FZ3M,C1071,❤️❤️❤️❤️❤️❤️👏👏👏👏👏👏🙏🙏🙏🙏🙏🙏
17940816564242289,DWL5GC_FZ3M,C0585,Thank you so so much!
18099299063043107,DWL5GC_FZ3M,C0699,You guys are heroes. Period
17951081850152846,DWL5GC_FZ3M,C0954,Where is the chunky one
17919766947142185,DWL5GC_FZ3M,C0993,❤️❤️🙏🙏👏👏
18590278630013686,DWL5GC_FZ3M,C1060,That's what she said....
18076780340640622,DWL5GC_FZ3M,C0927,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
18041952899563792,DWL5GC_FZ3M,C0923,❤️❤️❤️❤️👏👏👏👏
18116288521737974,DWL5GC_FZ3M,C0957,👏👏👏👏👏
17918360787351361,DWL5GC_FZ3M,C0240,🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
18336282103218482,DWL5GC_FZ3M,C0572,Ooooh thank you eternal 👏👏👏👏👏
18143819377518040,DWoNzCxChJd,C1056,Thank you ❤️‍🩹
17997727289761055,DWoNzCxChJd,C0667,I could watch these all day
18421821148123726,DWoNzCxChJd,C0606,痛かっただろうに。
18578222785002093,DWoNzCxChJd,C0516,😍😍
18093042632138131,DWoNzCxChJd,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
17933820480055431,DWoNzCxChJd,C0993,❤️❤️🙏🙏👍👍👏👏❤️❤️
18580452574017644,DWoNzCxChJd,C0896,❤️❤️❤️❤️❤️👏👏👏👏👏👏
18189448618369057,DWoNzCxChJd,C0218,Running in sand to save seals is some kind of heroism that we are lucky to witness.
18073774721642087,DWoNzCxChJd,C0205,Do you ever get bit?
17901826554405956,DWoNzCxChJd,C0582,I wish I could volunteer to help🙌
18067013093410860,DWoNzCxChJd,C0450,I love you ALL ❤️
18105219145898641,DWoNzCxChJd,C0609,❤️
18101262331939536,DWoNzCxChJd,C0858,A feisty one! Always good to see they have plenty of fight in them.
18086785289221637,DWoNzCxChJd,C0899,❤️❤️❤️
17955872976094327,DWoNzCxChJd,C0807,"Ouch, that was tight one. Perfect timing. Thank you ❤️"
18039432530787983,DV53hf2Eop2,C0797,Ihr seid die größten. Respekt
18126499957585161,DV53hf2Eop2,C0631,Looked like a strap to me 😮 ❤️
17937077523195385,DV53hf2Eop2,C0490,👏👏👏👏👏❤️
17869177086485959,DV53hf2Eop2,C0994,👏👏👏👏
18461554012101728,DV53hf2Eop2,C1185,🩵🩵🩵
18077301191411969,DV53hf2Eop2,C0105,"White strap again 😢 Good it was cut apart with the hands!!! Great job, guys!"
17921410785269527,DV53hf2Eop2,C0527,🔥🔥🔥🔥👏👏👏👏
18067355843307755,DV53hf2Eop2,C0537,"Hero, ❤️😍❤️😍❤️🙏"
17889377223447999,DV53hf2Eop2,C0966,Thank you~
18112511707601514,DV53hf2Eop2,C0531,👍👍👍👍
18082150784052376,DV53hf2Eop2,C0491,👏👏👏
17879441424530518,DV53hf2Eop2,C0419,👏❤️👏❤️👏
18109232422793638,DV53hf2Eop2,C0983,That was close.
18099783571743697,DV53hf2Eop2,C0485,"Jeeze..☹️...all these straps,  fishing lines...ugghhh...Thank You❤️❤️"
18074838350407625,DV53hf2Eop2,C0688,Thank you 🙏🏼
17994519347899288,DSqGNSaDeGo,C0712,Wishing you a merry Christmas too EIF FAM ! 💚🤍
17971268235026210,DWyg-oLjGQN,C1266,Parabéns! E obrigada por ajudar esses bichinhos inocentes!!!
17897514342441184,DWyg-oLjGQN,C0143,👏🔥🙌
17974365876039910,DWyg-oLjGQN,C0896,❤️❤️❤️👏👏👏👏👏👏👏👏👏
18053705906502108,DWyg-oLjGQN,C0413,🔥🔥🔥
18074799986207168,DWyg-oLjGQN,C0619,He knew you were coming after him 😂 Great work! God bless ❤️
17961613365069173,DWyg-oLjGQN,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
17959777815082878,DWyg-oLjGQN,C0981,I'm continually impressed how you pick out them out!
18101177813475099,DWyg-oLjGQN,C0480,👏👏👏👏👏👏👏
18097398755020852,DWyg-oLjGQN,C0899,😍🙌
18089063249240925,DWyg-oLjGQN,C0179,👏👏👏👏👏👏
17925235227267795,DWyg-oLjGQN,C0485,😮😮❤️🙌🙌🙌
18259885651294297,DWyg-oLjGQN,C1108,Well done 👏👏
17966794494046870,DWyg-oLjGQN,C0649,
17862682215617622,DWyg-oLjGQN,C0543,🙏🏼❤️ You all are wonderful to stop the suffering of those beautiful seals.
17946091446141466,DWyg-oLjGQN,C0091,Great job guys 👏👏👏
18134981953536484,DXgjOMjoc5M,C0564,So glad that you guys got the award! You really deserve it😃😃😃
18089381939193864,DXgjOMjoc5M,C0132,"Congratulations!! The BEST 6 weeks of my life in 2013 volunteering with the amazing EHRA. So many amazing experiences during that time but hands down my favourite moment was during the night when one of the elephants came to eat off the branches over my head whilst I was asleep in the treehouse at base camp 💖 a moment that will stay with me forever, among many during those magical 6 weeks. I hope to bring my children one day when they are old enough. Congratulations once again, so well deserved 🩶 🐘 🩶"
18099804224077149,DXgjOMjoc5M,C0597,I volunteered in 2021 right before covid happened and it started my volunteer journeys.  My memories of the desert and treehouse living still stays fresh in my mind.  Thank you for providing the adventures. ❤️
18087645752017982,DXgjOMjoc5M,C0361,"Congratulations, EHRA. You all do amazing work! Our family participated on a family volunteer trip in 2018.  This trip is a family highlight... we loved working together with other families and feeling a part of your community. The community you have created with everyone who works with you and the local community is so beautiful. Our kids loved playing with the kids at the school we painted.  We loved learning about conservation and desert elephants.  We loved camping and being outside watching the sun rise, sun set and everything in between!! We loved the beauty and Peter Pan never-never land to the basecamp and you other camp.  We loved looking for elephants and watching them in all the magicalness (is this a word?). It was truly life changing."
18045902966533704,DXgjOMjoc5M,C0079,Congratulations Rachel we loved to be part of the team
18008522174901543,DXgjOMjoc5M,C0972,"One of the best experiences of my life. I was there in November 2015, just 10 months after my husband died. It was a wonderful place to bring my grief. Being so connected to the natural world. Working hard for a cause I cared about. Being in a friendly group of people.  I think the senses that have stayed with me most are the trip way up into the mountains, sleeping between the trucks and knowing we were truly wild. The baby elephant who charged at our truck.  Just the joy of sitting in the truck watching this amazing world go by. Thank you so much for creating the opportunity and huge congratulations on your award. Well deserved."
18068361101662379,DXgjOMjoc5M,C0950,❤️
17885286741501179,DXgjOMjoc5M,C0227,"Congratulations to everyone at EHRA! Volunteering there had a huge impact on me and still does. After what was supposed to be a 6 week trip to Namibia turned into a 6 month stay! I never wanted to say goodbye to Namibia or EHRA. Spending most of my time with EHRA I had some amazing experiences. To this day I remember my time in Namibia as one of the happiest moments of my life ❤️ I fondly remember all the friends made and good moments shared especially spending my 21st birthday at base camp! Being invited to join Christmas and New Years with people I met working at EHRA, seeing new landscapes and animals, sleeping out in the bush under the start by the campfire, building protection walls and dams to name a few. Also being part of something bigger than me and helping make what was hopefully a lasting difference to people and elephants! I hope to return someday with my husband to show him the great work EHRA does. Who knows how long I’ll stay this time 😂"
18081820757419952,DXgjOMjoc5M,C0911,"Thanks for these amazing adventure with grateful and loving person. For now, never fund other strong vibes since this program. Be proud of your projects, changing people and world. EHRA sept 2023 😍🔥❤️"
18320382088250881,DXgjOMjoc5M,C1037,"I loved every single school trip I took, seeing the work you guys do with local communities is simply amazing!! By far my best experience in terms of school trips I have led and still the most amazing landscape I have ever had the chance to witness! Super proud of everyone at EHRA! A totally deserved recognition of everything you guys do!"
17969095401019732,DXgjOMjoc5M,C1092,"Seeing Voortrekker up close when he came to camp for supper, later joined by Cheeky June 2017; witnessing an elephant charge from the treehouse, thanks to bad (but cute) dog Buddy June 2017; beginning a protection wall Aug 2016 and finishing it next session Sept 2016 (with help from some village kids); witnessing a bull in musth Aug 2016; being surrounded by H2 herd (including two very young ones) in Ugab Sept 2016; uprighting a water tank that elephants had knocked over Sept 2016; all the gorgeous vistas, sunsets & sunrises on patrol all 3 sessions; coffee delivered to the treehouse ☕️; I could go on…."
18089720674986054,DXgjOMjoc5M,C0384,Hi Rachel🙌🔥🔥🔥🔥
18089257505244744,DXgjOMjoc5M,C0506,2011- Congrats! It was an amazing experience!
18001524035916360,DXgjOMjoc5M,C0355,"I just finished volunteering with EHRA and it was the BEST!!! It was so many ‘firsts’ for me… sleeping under the stars, volunteering, mixing cement, spotting totally wild elephants (and a chameleon!), cooking exclusively over an open fire, spending 2 weeks with beautiful strangers… the list goes on. Thank you EHRA❤️❤️"
18101526884513509,DXgjOMjoc5M,C0828,"Congratulations  to Rachel  and all the crew. My experience was amazing , most important to me was the knowledge I gained . I learned do much about the land , communities of the region, flora and fauna, the staff  and most important the elephants 🐘 themselves ❤️👏 Good on you"
17956736609940575,DV_BFLlAtic,C0309,❤️ merci ❤️
18106140094846019,DV_BFLlAtic,C0827,👏👏👏❤️
18096227143995562,DV_BFLlAtic,C0658,"If I had the opportunity, I would love to volunteer on your team."
18098038903953117,DV_BFLlAtic,C1185,Aaay... Tan chiquito...🩵
17929016370233734,DV_BFLlAtic,C0612,Good boy! Thank you ❤️
18148782598461294,DV_BFLlAtic,C0201,You make me smile every day
18367698457204341,DV_BFLlAtic,C0463,I love this guy and his commentary! A hero with a beautiful voice ❤️❤️
18092743292514851,DV_BFLlAtic,C0236,🙏🙏🙏🙏❤️❤️❤️❤️❤️
18139513771498791,DV_BFLlAtic,C0105,Wena ?????
18085667207258408,DV_BFLlAtic,C0250,These videos are so satisfying to watch. You guys are all heroes.
18115909093630999,DV_BFLlAtic,C0575,Brawo ❤️
17872187172457428,DV_BFLlAtic,C1119,Good catch!😍😍😍
17938685196173705,DV_BFLlAtic,C0521,"When a packing strap is the line between life or death. It makes me so sad, but so grateful for @M0034  we all thank you for your care 🙏🏻🙌🏻👍🏻👋🏻🤗💯"
17971331591862328,DV_BFLlAtic,C0879,🙌❤️
