Post_ID,Actor_Name,Post_Format,BERTopic,functional_genre,blindspot,comment_avail,n_comments_scraped,eng_rate,pca1,pca2,pca3,pca1_bin,pca2_bin,pca3_bin,commemoration_day,live_series,hiring,pure_info
DV3Sws3jIWU,WWF Namibia,Video,0,coexistence_community_livelihoods,False,False,0,0.012761,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DWtzXr8ODrc,AfriCat Foundation,Video,32,research_dispatch,False,True,4,0.012953,1.9168361523386452,-0.9032320281274425,0.13169380807088368,hi,lo,mid,False,False,False,True
DXwqAO0Fugv,N/a'an ku se Foundation,Carousel,9,coexistence_community_livelihoods,False,True,4,0.004551,2.585070763718514,2.401260479005053,1.1849950576680353,hi,hi,hi,False,False,False,False
DWUGbt-DAvh,Ministry of Environment Forestry & Tourism,Carousel,6,policy_governance,False,False,0,0.014334,-1.4605379038838529,1.571495882710671,-0.8372849175311489,lo,hi,lo,False,False,False,False
DXwKk3HCCrp,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,True,False,0,0.008699,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DVLyohjjzzO,NACSO,Carousel,6,policy_governance,False,False,0,0.037471,-1.1554986212622225,1.7232531262958635,0.07183969755302698,lo,hi,mid,False,False,False,False
DXexE6XjJDv,AfriCat Foundation,Video,32,research_dispatch,False,True,4,0.01333,1.9168361523386452,-0.9032320281274425,0.13169380807088368,hi,lo,mid,False,False,False,False
DXUcLv_jGa4,AfriCat Foundation,Carousel,-1,outlier_atypical,False,False,2,0.009984,-0.3603889855276791,-1.3577062983867636,-0.9786540834991607,mid,lo,lo,False,False,False,False
DXY1VUcAHbh,Save the Rhino Trust Namibia,Video,5,species_spotlight_facts,False,False,2,0.003544,-0.023233278423989936,0.3019019627976912,-0.9377450414064981,mid,mid,lo,False,False,False,False
DXbSvspFoHk,Save the Rhino Trust Namibia,Image,5,species_spotlight_facts,False,False,0,0.004028,1.7723711829642588,0.6774590213402066,-0.9373642310832491,hi,hi,lo,False,False,False,True
DWyGEHKDo5E,Save the Rhino Trust Namibia,Carousel,5,species_spotlight_facts,False,False,0,0.001772,0.4174769340216728,0.779524003072882,0.34162687652604884,hi,hi,mid,False,False,False,False
DXqvhiqlt1o,Save the Rhino Trust Namibia,Image,5,species_spotlight_facts,False,False,1,0.002094,0.5553476395772773,-0.4966478818218173,0.06197913249950685,hi,mid,mid,False,False,False,False
DXJRMa_AkWD,Save the Rhino Trust Namibia,Video,7,education_youth,False,False,0,0.007411,-1.2550239341119331,-0.6280431837708944,0.0807900282161964,lo,mid,mid,False,False,False,False
DXWX-PXFqnF,Save the Rhino Trust Namibia,Image,5,species_spotlight_facts,False,False,0,0.002417,-0.015130186578565033,0.343470585842195,0.0906257722933255,mid,mid,mid,False,False,False,False
DVnoukUjl9S,Harnas Wildlife Foundation,Image,7,education_youth,False,False,0,0.001267,-1.01982769143819,2.049117922985862,0.4420870004013982,lo,hi,hi,False,False,False,False
DXgcXcbFpJy,Save the Rhino Trust Namibia,Carousel,5,species_spotlight_facts,False,False,1,0.002739,-1.025731007552043,0.40551261835666014,-1.2361788601733388,lo,mid,lo,False,False,False,False
DVvCknRjvf6,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,True,False,1,0.002964,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DXpCdUhjNBm,AfriCat Foundation,Video,25,research_dispatch,False,True,8,0.021372,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DVQP4NojqaK,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,True,False,0,0.001312,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DVc6DMtjoUk,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,False,False,1,0.001448,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DVF8tnJDu1d,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,False,False,0,0.00258,1.692204342759944,1.3376089288911726,1.1535409493292526,hi,hi,hi,False,False,False,False
DVXwcGxjjIi,Harnas Wildlife Foundation,Image,9,coexistence_community_livelihoods,False,False,2,0.001448,0.8843304981987868,1.1026029713831265,1.4707856638127828,hi,hi,hi,False,False,False,True
DVJKgdwDE6k,Harnas Wildlife Foundation,Video,1,ecotourism_aesthetic,True,False,1,0.00663,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DWf9kn4Dsd8,Harnas Wildlife Foundation,Image,31,species_spotlight_facts,False,False,2,0.005295,2.3476747453131988,1.3261360538329954,1.4735931323577467,hi,hi,hi,False,False,False,False
DVl6803ArIo,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,False,False,0,0.005272,-0.6981530213536047,-1.2483699148045293,1.7363067082069512,lo,lo,hi,False,False,False,False
DUz7FfoDqtk,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,False,False,1,0.00258,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DVa3m5fDjN9,Harnas Wildlife Foundation,Image,31,species_spotlight_facts,False,False,1,0.002851,0.4174769340216728,0.779524003072882,0.34162687652604884,hi,hi,mid,True,False,False,False
DWGNnrpDtYm,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,True,False,0,0.002195,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DViKhngjjX9,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,False,False,1,0.002037,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DU5EsvWjsxF,Harnas Wildlife Foundation,Carousel,-1,outlier_atypical,False,False,1,0.002127,-1.017627915706618,0.44708124140116395,-0.20780804647351506,lo,mid,mid,False,False,False,False
DU-OQhPjn88,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,False,False,1,0.003779,-0.12476149474804843,1.510732791515045,-0.17635393813473246,mid,hi,mid,False,False,False,False
DVLGQ7hDvlC,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,False,False,0,0.002195,-1.017627915706618,0.44708124140116395,-0.20780804647351506,lo,mid,mid,False,False,False,False
DWN8CmPDmjg,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,True,False,0,0.002172,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DWYPQRHjtlS,Harnas Wildlife Foundation,Carousel,9,coexistence_community_livelihoods,False,False,0,0.00181,0.06152492212475906,2.8973600294578867,-0.927503666029729,mid,hi,lo,False,False,False,True
DWTFsBgjvPD,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,True,False,2,0.002874,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DWBEEBWjifc,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,False,False,0,0.00568,-1.017627915706618,0.44708124140116395,-0.20780804647351506,lo,mid,mid,False,False,False,False
DV76dOJjpxd,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,False,False,0,0.002942,-1.025731007552043,0.40551261835666014,-1.2361788601733388,lo,mid,lo,False,False,False,False
DXuDcJQiA2H,Ministry of Environment Forestry & Tourism,Carousel,6,policy_governance,False,False,0,0.007589,-2.0304285124116674,2.111159955500327,-0.884717632065266,lo,hi,lo,False,False,False,False
DXCuXRniIRH,Giraffe Conservation Foundation,Image,4,monitoring_conservation_tech,False,True,4,0.005371,0.012677962701668538,0.043282923475292834,-0.8970048553405009,mid,mid,lo,False,False,False,False
DXYu82YCEDr,Youth4CAN,Image,-1,outlier_atypical,False,False,1,0.008508,-4.785149620120441,1.8550989419600048,5.075099322515229,lo,hi,hi,True,True,False,False
DRhNyZnjIg1,NACSO,Carousel,22,org_update_identity,False,False,0,0.032787,-1.2550239341119331,-0.6280431837708944,0.0807900282161964,lo,mid,mid,False,False,False,False
DQ4p6A_j2N8,Save the Rhino Trust Namibia,Image,11,org_update_identity,False,False,0,0.002981,-0.015130186578565033,0.343470585842195,0.0906257722933255,mid,mid,mid,False,False,False,False
DXb98OkiLtY,Ministry of Environment Forestry & Tourism,Carousel,24,policy_governance,True,False,0,0.005902,-0.5488751781320583,-1.142296854744908,0.422390691270749,mid,lo,hi,False,False,False,False
DWerOqzAbIP,Giraffe Conservation Foundation,Carousel,4,monitoring_conservation_tech,False,True,4,0.010357,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DU7v1hOilMn,Namibia Youth Chamber of Environment,Image,10,coexistence_community_livelihoods,False,False,0,0.012899,-1.3928946396675375,0.648128701123805,0.36043777224273843,lo,hi,hi,False,False,False,False
DRSKePSDN6A,AfriCat Foundation,Video,13,research_dispatch,False,False,0,0.010956,1.7723711829642588,0.6774590213402066,-0.9373642310832491,hi,hi,lo,False,False,False,False
DWzDJHOkk7W,Cheetah Conservation Fund,Carousel,15,monitoring_conservation_tech,False,True,9,0.011794,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DV8ic1cCqAP,Namibia Youth Chamber of Environment,Image,16,education_youth,False,False,0,0.017199,-1.32758380225231,0.25622996261649605,1.5195221175987703,lo,mid,hi,False,False,False,False
DQ3dSnjDP3l,WWF Namibia,Video,9,coexistence_community_livelihoods,False,False,2,0.010271,-1.017627915706618,0.44708124140116395,-0.20780804647351506,lo,mid,mid,False,False,False,False
DUyh38sDYy-,Giraffe Conservation Foundation,Image,4,monitoring_conservation_tech,False,False,1,0.003895,0.33506655750439596,1.9470529412531865,-0.8369041072078997,mid,hi,lo,False,False,False,False
DTw3Yjzim57,Namibia Youth Chamber of Environment,Carousel,13,research_dispatch,False,False,0,0.010442,1.4482140605358471,0.5670036682920638,0.09343324083828944,hi,hi,mid,False,False,False,True
DUP8i2Qigcf,Namibia Youth Chamber of Environment,Carousel,-1,outlier_atypical,True,False,0,0.019042,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,True,False,False,False
DUOX2sXjWu-,Harnas Wildlife Foundation,Carousel,23,education_youth,False,False,2,0.002353,-0.6981530213536047,-1.2483699148045293,1.7363067082069512,lo,lo,hi,False,False,False,False
DWn68aHCAaP,Ministry of Environment Forestry & Tourism,Image,24,policy_governance,True,False,0,0.012929,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DUm1Xg9Dmf3,Harnas Wildlife Foundation,Image,31,species_spotlight_facts,False,True,4,0.005431,1.4482140605358471,0.5670036682920638,0.09343324083828944,hi,hi,mid,False,False,False,True
DUH7zAPjiP7,Harnas Wildlife Foundation,Image,9,coexistence_community_livelihoods,False,False,0,0.001403,-1.017627915706618,0.44708124140116395,-0.20780804647351506,lo,mid,mid,False,False,False,False
DW3KFFOCN4A,Ministry of Environment Forestry & Tourism,Image,-1,outlier_atypical,False,False,0,0.005059,-1.5684006844276517,0.9454434236537702,-2.195162848013347,lo,hi,lo,False,False,False,False
DUPqMmljuGv,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,False,False,0,0.002127,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DW3WDZWiA6v,Ministry of Environment Forestry & Tourism,Image,-1,outlier_atypical,False,False,0,0.012366,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,False
DW3Jis6CDlb,Ministry of Environment Forestry & Tourism,Image,14,policy_governance,False,False,0,0.002811,-1.5684006844276517,0.9454434236537702,-2.195162848013347,lo,hi,lo,False,False,False,False
DW3WLwbiIzy,Ministry of Environment Forestry & Tourism,Image,24,policy_governance,False,False,0,0.008151,0.1800809156163576,-0.2956004220991762,0.6302249512157605,mid,mid,hi,False,False,False,False
DW4f5mjjpGm,Ministry of Environment Forestry & Tourism,Video,-1,outlier_atypical,False,False,0,0.006464,0.44571633140779393,0.6706143238510328,-0.20500057792855111,hi,hi,mid,False,False,False,False
DW3JUnYiHWQ,Ministry of Environment Forestry & Tourism,Image,29,policy_governance,False,False,0,0.005059,-1.8925578068560636,0.8349880706056275,-1.164365376091808,lo,hi,lo,False,False,False,False
DWoNu2YiMLw,Ministry of Environment Forestry & Tourism,Video,24,policy_governance,True,False,0,0.019393,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DWhVFUtDubq,Ministry of Environment Forestry & Tourism,Image,6,policy_governance,False,False,0,0.006745,-0.3724603807303601,1.996076424883181,-0.26623163026993146,mid,hi,lo,False,False,False,False
DUYx4VLDCYU,Harnas Wildlife Foundation,Carousel,1,ecotourism_aesthetic,False,False,0,0.003598,1.121726516604102,2.177727396555184,1.1821875891230713,hi,hi,hi,False,False,False,False
DUdtwy-jdBl,Harnas Wildlife Foundation,Carousel,26,rescue_intervention,False,True,6,0.007241,3.047098591702531,1.2355439471584972,-0.1254501582800452,hi,hi,mid,False,False,False,False
DUr-88XjjJb,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,True,False,0,0.001018,-0.6845461079560908,-1.4681616514349065,0.0521433884223778,lo,lo,mid,False,False,False,True
DWI6-PhCgDu,Namibia Youth Chamber of Environment,Image,33,coexistence_community_livelihoods,False,False,0,0.007371,-2.1388785105834933,1.7855618913177829,-2.1665162082195284,lo,hi,lo,True,False,False,False
DWlUKAsCBNC,Ministry of Environment Forestry & Tourism,Video,-1,outlier_atypical,False,False,0,0.004216,0.4174769340216728,0.779524003072882,0.34162687652604884,hi,hi,mid,False,False,False,False
DWhU7LCjva2,Ministry of Environment Forestry & Tourism,Image,-1,outlier_atypical,False,False,0,0.007589,0.012677962701668538,0.043282923475292834,-0.8970048553405009,mid,mid,lo,False,False,False,False
DUZ9b7jDh1Z,Harnas Wildlife Foundation,Carousel,9,coexistence_community_livelihoods,False,False,0,0.001312,-0.5850207951063802,0.883134658631851,0.04319305775920833,mid,hi,mid,False,False,False,False
DXvye8QFSV3,Ocean Conservation Namibia,Image,3,rescue_intervention,False,True,15,0.000714,0.28015372653858145,-0.26220870435984767,-1.2301620765546804,mid,mid,lo,False,False,False,False
DUvvTWQjyn4,Harnas Wildlife Foundation,Carousel,-1,outlier_atypical,False,True,4,0.005476,1.5926790299102336,-1.0136873811755853,1.162491279992422,hi,lo,hi,False,False,False,False
DUuxi5_DvLg,Harnas Wildlife Foundation,Image,1,ecotourism_aesthetic,True,False,2,0.005069,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DXwUHbmk-oD,Ocean Conservation Namibia,Video,3,rescue_intervention,False,True,15,0.003081,0.20832031300247886,-0.4045101013210253,0.08359749676116039,mid,mid,mid,False,False,False,False
DXWCXRoCX7X,N/a'an ku se Foundation,Image,9,coexistence_community_livelihoods,False,False,2,0.001921,1.121726516604102,2.177727396555184,1.1821875891230713,hi,hi,hi,False,False,False,False
DRQ69T9ir4N,Namibia Youth Chamber of Environment,Image,14,policy_governance,False,False,1,0.039926,-2.1388785105834933,1.7855618913177829,-2.1665162082195284,lo,hi,lo,False,False,False,False
DXtvQ9SgL98,Ocean Conservation Namibia,Video,3,rescue_intervention,False,True,15,0.013374,2.722941469274119,1.1250885941103543,0.9053473136414936,hi,hi,hi,False,False,False,False
DSsoe4NDfql,Giraffe Conservation Foundation,Image,8,weekly_ritual_filler,False,False,2,0.006184,-0.015130186578565033,0.343470585842195,0.0906257722933255,mid,mid,mid,False,False,False,False
DUYeCeoDJs6,AfriCat Foundation,Video,25,research_dispatch,False,False,0,0.005883,0.8795047620056891,-0.3861925287736746,-0.9688183394220315,hi,mid,lo,False,False,False,False
DVcrAuRjsnE,Cheetah Conservation Fund,Carousel,23,education_youth,False,True,4,0.005632,-1.017627915706618,0.44708124140116395,-0.20780804647351506,lo,mid,mid,True,False,False,False
DVBpQ6sjE5H,AfriCat Foundation,Video,13,research_dispatch,False,False,0,0.008473,1.0640226512528121,2.7937493738989176,-0.6290698472628884,hi,hi,lo,False,False,False,False
DW8Lka0Dbrn,N/a'an ku se Foundation,Carousel,9,coexistence_community_livelihoods,False,False,0,0.003337,0.5553476395772773,-0.4966478818218173,0.06197913249950685,hi,mid,mid,False,False,False,False
DV_qawHEpSw,Cheetah Conservation Fund,Image,-1,outlier_atypical,False,False,2,0.009799,0.5813872612318266,0.9964791205410312,0.16524672491982015,hi,hi,mid,False,False,False,False
DU3rabWkYrT,N/a'an ku se Foundation,Carousel,9,coexistence_community_livelihoods,False,False,1,0.004416,1.2595972221597065,0.9015555116604851,0.9025398450965296,hi,hi,hi,False,False,False,False
DQxCVcNj9Cw,Giraffe Conservation Foundation,Image,8,weekly_ritual_filler,True,True,5,0.014188,0.3179516211719621,-1.5717723069938754,0.3505772071892183,mid,lo,mid,False,False,False,False
DVU4KuJDJ9A,Cheetah Conservation Fund,Video,28,org_update_identity,False,False,1,0.002278,-0.4471500895507758,-0.3930372262628483,-0.2364546862673337,mid,mid,lo,False,False,False,False
DQvrtOYjDeU,Giraffe Conservation Foundation,Carousel,4,monitoring_conservation_tech,False,True,7,0.012754,1.2018933568084165,1.517577489004219,-0.9087175912894303,hi,hi,lo,False,False,False,False
DRP79xHj7NN,Giraffe Conservation Foundation,Carousel,4,monitoring_conservation_tech,False,False,1,0.008795,-0.015130186578565033,0.343470585842195,0.0906257722933255,mid,mid,mid,False,False,False,False
DVMmZpTjq1t,Ongava Game Reserve,Carousel,2,ecotourism_aesthetic,False,False,0,0.007381,1.9168361523386452,-0.9032320281274425,0.13169380807088368,hi,lo,mid,False,False,False,False
DWTTNs3iO3h,Ministry of Environment Forestry & Tourism,Carousel,-1,outlier_atypical,False,False,0,0.006183,-1.263127025957358,-0.6696118068153981,-0.9475807854836272,lo,mid,lo,False,False,False,False
DXOrcNijX05,Environmental Investment Fund,Carousel,14,policy_governance,False,False,0,0.015199,-0.5937111045798322,1.1420204304617037,-0.9090984016126795,mid,hi,lo,False,False,False,False
